time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0887120358254,0.00967531932109,12.2268027942,6.27010371021,6.23030352298,0.0,0.276250343632,-0.013943323111,3.15578049313,-0.0698549040411,-0.0617814764184,0.0,428.57880533473923,429.2803650591641,430.74112898539835,426.43765262294255
1.3800000000000008,0.106364885602,0.00856052524968,12.4185992368,6.26634169726,6.22638477754,0.0,0.312541775668,-0.0236047261472,3.23717446338,-0.0512738567137,-0.0735184274053,0.0,442.15293250946735,441.18166307598034,439.35106795512405,440.8859543513096
1.4400000000000008,0.126356103775,0.00677009435547,12.6166563462,6.26285762426,6.22157967071,0.0,0.35429254143,-0.0364109363544,3.36432036234,-0.0772875961019,-0.0983438179626,0.0,457.1910871283738,455.2034860419626,456.2736246687968,454.1895092157874
1.5000000000000009,0.149192536376,0.00405389285136,12.8260145612,6.259091186,6.2154883291,0.0,0.40761528663,-0.0546210352586,3.61346179474,-0.0433536830721,-0.108781744289,0.0,493.21125346911896,492.43184757844,491.02364106415206,493.53182176006896
1.560000000000001,0.174921447417,0.000323239379097,13.043604725,6.25633625318,6.20864938493,0.0,0.450613298936,-0.0699738590615,3.63939892813,-0.0516048607905,-0.127198821381,0.0,427.47351065218663,425.8886847848553,426.1917552633827,425.48453602352686
1.620000000000001,0.20357221436,-0.00445740435518,13.2655329706,6.25296476532,6.20121065504,0.0,0.505168876815,-0.0897044917783,3.75773815214,-0.067453466645,-0.118217168177,0.0,455.94014450975664,456.64363225333807,456.21660126903646,454.94718877834316
1.680000000000001,0.235721102205,-0.0105218438496,13.495374514,6.24930872174,6.19373478755,0.0,0.567203192639,-0.11284144867,3.90305798191,-0.050340791977,-0.142093199946,0.0,465.79881743943076,463.9139817884483,464.741626759875,466.07850435694894
1.740000000000001,0.271816344406,-0.0180709211887,13.7345124359,6.2466132842,6.18543733709,0.0,0.636852030452,-0.139087297032,4.06750642859,-0.0358444679708,-0.131609911351,0.0,471.75155687173515,472.5438158559083,471.46125899695505,472.57894729339046
1.8000000000000012,0.312136610296,-0.0272003815134,13.9821051134,6.24424051826,6.17765318853,0.0,0.707928608981,-0.165443074572,4.18503278676,-0.0482244005244,-0.12623239612,0.0,457.9832098888179,458.3958791539446,461.0100788780862,460.02999554501946
1.8600000000000012,0.356561417907,-0.0378447776747,14.2337192444,6.24118990268,6.16998420291,0.0,0.773568257365,-0.189629302547,4.20192113865,-0.0566750381169,-0.131185463595,0.0,428.92862112570293,428.4921299622266,428.9374530636195,428.21734877781097
1.9200000000000013,0.404907818857,-0.0499386000314,14.4849728467,6.23814536712,6.16226977597,0.0,0.838628462512,-0.213763343912,4.17317793512,-0.0409430441234,-0.123809056107,0.0,414.46154887058236,415.09297977966463,412.1460412772224,413.5323674512735
1.9800000000000013,0.457469889571,-0.0635941430328,14.7359854408,6.23731801145,6.15486448579,0.0,0.914089773467,-0.241537195189,4.19369692223,0.0147067718941,-0.122658208873,0.0,430.1919002832277,430.27498667568136,428.03994502279653,432.7500750301922
2.0400000000000014,0.515392280139,-0.0791663658241,14.9935626855,6.23831585745,6.14732053718,0.0,1.01741159497,-0.27738590081,4.39129624282,0.0202248387472,-0.132717364783,0.0,485.2963464825944,484.5276297606596,485.5922903107744,486.0059725679937
2.1000000000000014,0.578993511303,-0.0966373101007,15.2579133404,6.23989689542,6.13913474767,0.0,1.10333565927,-0.304837977928,4.42012092832,0.0364161080179,-0.145129185635,0.0,435.6662370287729,434.6093040874927,435.10623257231595,436.45995815207505
2.1600000000000015,0.64818804116,-0.115805931981,15.5259164767,6.24196920277,6.13056002454,0.0,1.20394741959,-0.333878474125,4.51275744426,0.0304914776775,-0.138814996873,0.0,456.06043629254066,456.5460549020936,456.55973620501715,456.08720653131667
2.2200000000000015,0.723425322108,-0.136630927324,15.7983867898,6.24433398377,6.12253205587,0.0,1.30468370017,-0.360068386496,4.56916616104,0.0530221547781,-0.125300421667,0.0,445.1035042783559,446.1917100457342,445.6738926238178,447.51256994629006
2.2800000000000016,0.805224191797,-0.159062941746,16.0764658275,6.24742910865,6.11446241376,0.0,1.4226427626,-0.387305192115,4.69938721153,0.0485460533874,-0.16814724973,0.0,472.20867427837726,468.8742958119313,469.35321359024124,469.0072075710789
2.3400000000000016,0.894095440865,-0.183024627358,16.3612414133,6.25014269658,6.10403200193,0.0,1.54066580941,-0.411112048269,4.79246272636,0.0375890456376,-0.188739732023,0.0,461.0178921666716,459.35930108350436,460.4811376541041,459.6145427810478
